"PROBEID"	"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"JUC1800006503.mm.1"	"Katnal2"	-0.31310054171524	10.5238683331416	-1.66179434695414	0.130178074389902	0.529855969981998	-5.31462110671217
"JUC0700002365.mm.1"	"Polr2i"	0.164798073905869	9.37513821106467	1.66179307587849	0.13017833317124	0.529855969981998	-5.31462286793181
"JUC1000005872.mm.1"	"Cdk4"	-0.201477540963769	8.23405032640547	-1.66171947877141	0.130193317777515	0.529855969981998	-5.31472484386733
"PSR0100021075.mm.1"	"Cnppd1"	0.140787418698455	9.8466905237747	1.66145149650098	0.130247893031231	0.529914480313194	-5.31509613915885
"PSR0600008654.mm.1"	"Nr2c2"	-0.129324527274012	9.53131561749998	-1.66141413434105	0.130255503573917	0.529914480313194	-5.31514790273549
"JUC0600004899.mm.1"	"Mtmr14"	0.195189740642896	7.86627966081763	1.66126768798274	0.130285338075189	0.529932403464691	-5.31535079158849
"JUC0800009744.mm.1"	"Ncan"	0.275875900773033	7.54215256181823	1.66090122189666	0.130360022803015	0.529932403464691	-5.31585845747009
"PSR1700006607.mm.1"	"Vars"	0.206373223106249	9.01385867237413	1.66065321194403	0.130410588518173	0.529932403464691	-5.31620199235364
"JUC0100003723.mm.1"	"Psmd1"	-0.124584414445879	9.27712642600056	-1.6606143609572	0.130418511293476	0.529932403464691	-5.31625580495208
"JUC0200022135.mm.1"	"Rbl1"	-0.241530540726576	7.55369071647616	-1.66061349482767	0.130418687925867	0.529932403464691	-5.31625700462266
"PSR0400021887.mm.1"	"Tmem245"	-0.168014185880536	7.80366862751764	-1.66048161437988	0.130445585229649	0.529932403464691	-5.31643966754458
"PSR1800002595.mm.1"	"Slc35a4"	0.120648860952889	8.93507279038425	1.66033714052776	0.130475056753441	0.529932403464691	-5.31663976434045
"PSR0500003246.mm.1"	"Depdc5"	-0.279354472454767	7.36694411336143	-1.66010351112289	0.130522728068925	0.530028912956937	-5.31696332241194
"PSR0400026084.mm.1"	"Cdkn2c"	-0.224271968992128	4.91522286774923	-1.6599054122046	0.130563161865004	0.530096002238718	-5.31723765473228
"PSR0500000059.mm.1"	"Fam133b"	0.152301427224755	8.93386237924144	1.65965213070669	0.130614875455513	0.530128392232593	-5.31758838004115
"PSR0600017704.mm.1"	"Cycs"	0.154618246313925	9.43074919943447	1.65953792246405	0.130638199919951	0.530128392232593	-5.31774651782735
"PSR1200016278.mm.1"	"Bcl11b"	-0.128821134649419	10.958245149134	-1.65945067424798	0.1306560209472	0.530128392232593	-5.31786732168849
"PSR0300019001.mm.1"	"Pip5k1a"	0.131131412655436	7.91615069267243	1.65939792663836	0.130666796064547	0.530128392232593	-5.31794035438743
"JUC1300009015.mm.1"	"Ptcd2"	0.188723316441541	9.05841981367807	1.6590219751386	0.130743617578923	0.530343003566252	-5.31846084955356
"PSR0200028786.mm.1"	"Traf1"	0.204831758479816	8.67737512229113	1.65849948602686	0.13085045035334	0.530552654570767	-5.31918411859549
"PSR1000011087.mm.1"	"Dctn2"	0.208454956829071	8.03431378934456	1.65841808272748	0.130867101912349	0.530552654570767	-5.31929679235353
"PSR1600014956.mm.1"	"Samsn1"	0.146413432863969	9.36624230070569	1.65795521725729	0.130961820448199	0.530790144790871	-5.31993740839586
"JUC0800002304.mm.1"	"Hpf1"	-0.293274102981146	8.35436649273528	-1.65789782302059	0.130973569650219	0.530790144790871	-5.32001683668707
"PSR0200021006.mm.1"	"Ncoa3"	0.181258712177243	9.95695726884313	1.65756308505311	0.13104211303967	0.530927740125876	-5.3204800539074
"PSR1700001490.mm.1"	"Tbp"	-0.175734676376033	8.3928152465106	-1.65749810810144	0.131055421958174	0.530927740125876	-5.32056996459273
"JUC0300005674.mm.1"	"Tbck"	-0.14740652301597	9.591958370156	-1.65680746618936	0.13119695849312	0.531285524472046	-5.32152551241635
"PSR1500009590.mm.1"	"Il7r"	0.344840958407476	8.20460878719842	1.65634438413369	0.131291937588695	0.531298188833884	-5.3221660981694
"PSR1200008594.mm.1"	"Zfp839"	0.18776500018132	5.44224792486664	1.65628328263227	0.131304474281237	0.531298188833884	-5.32225061335652
"PSR0X00009660.mm.1"	"Huwe1"	-0.137943864903463	9.00330536934904	-1.65623377650263	0.131314632651608	0.531298188833884	-5.32231908869019
"PSR1000012472.mm.1"	"Tab2"	0.141465342183899	10.6780500982626	1.65574463200946	0.13141504050713	0.531607412036872	-5.32299559971277
"PSR0600027109.mm.1"	"Itpr2"	-0.174983640568945	9.21802329608274	-1.65530035915586	0.131506297670905	0.531769317437255	-5.32360995912584
"JUC1700005099.mm.1"	"Uhrf1"	-0.305788267255519	8.84993012221501	-1.65509968691715	0.131547536139442	0.531769317437255	-5.32388742854193
"PSR1100025383.mm.1"	"Fam114a2"	-0.183431778038624	12.1301342626272	-1.65504999398436	0.131557749925022	0.531769317437255	-5.32395613617883
"JUC1500008334.mm.1"	"Tmem184b"	0.234467326772668	7.89077732338451	1.65484851359669	0.131599169153704	0.531769317437255	-5.32423470060813
"PSR0700034206.mm.1"	"Btbd10"	-0.128312927440603	7.83647924448379	-1.6548021650242	0.131608698907521	0.531769317437255	-5.32429877905446
"PSR1000011805.mm.1"	"Rnf41"	0.147551323135358	8.30454733291838	1.65462268098896	0.131645608604458	0.531769317437255	-5.32454691272175
"PSR0500027682.mm.1"	"Prkab1"	0.177852412743334	8.47097338657195	1.65450648974076	0.131669507555771	0.531769317437255	-5.32470753754896
"JUC1500005200.mm.1"	"AW549877"	0.184224349563434	7.90189591388215	1.65449944159342	0.13167095738962	0.531769317437255	-5.32471728083916
"JUC1600001197.mm.1"	"Ufd1"	0.177603194347235	8.66562151002843	1.65427013232769	0.131718135161259	0.53177269950205	-5.3250342637028
"PSR0200043029.mm.1"	"Tti1"	0.130264964229242	7.85909180348463	1.65407609292804	0.131758068506841	0.53177269950205	-5.32530247346073
"JUC0900012405.mm.1"	"Tmod3"	0.197881143182153	8.82785291832589	1.65390407581642	0.131793478821466	0.53177269950205	-5.32554022906515
"PSR1900008728.mm.1"	"Sipa1"	0.127713937414956	9.87057337266927	1.65390349425885	0.131793598551697	0.53177269950205	-5.32554103284993
"PSR1500018195.mm.1"	"Racgap1"	-0.161387435533255	11.1401955133871	-1.65378632013256	0.131817724199129	0.53177269950205	-5.32570297897944
"PSR1400019018.mm.1"	"Akap11"	0.137469664709	8.32156466939687	1.65338799286063	0.131899767950942	0.531918147341548	-5.32625346070253
"PSR0700009956.mm.1"	"Ticrr"	-0.242619351571451	8.55331439882455	-1.65322063649435	0.131934252242138	0.531933394626293	-5.3264847234052
"JUC0200022054.mm.1"	"Ndrg3"	0.174477811544772	9.02248003403052	1.65311974350989	0.131955045490948	0.531933394626293	-5.32662413714887
"JUC0600003787.mm.1"	"Cct7"	0.1547336847796	9.55441544079869	1.6530203360882	0.13197553547657	0.531933394626293	-5.32676149371845
"PSR1100031432.mm.1"	"Appbp2"	0.131026783104504	9.13066609660545	1.65244553400194	0.132094070872853	0.532217623247803	-5.32755564243853
"PSR1900006686.mm.1"	"Smc3"	-0.15361762573751	9.21457182880324	-1.65218038404491	0.132148782415982	0.532222562086798	-5.32792192507567
"PSR0600001472.mm.1"	"Calu"	0.161041621442487	8.04567139157685	1.65217141373353	0.132150633725397	0.532222562086798	-5.32793431626847
"PSR1000006487.mm.1"	"Apc2"	-0.213953222963251	5.94938594370379	-1.6520184857218	0.132182198900052	0.532222562086798	-5.32814555877427
"JUC0600008765.mm.1"	"Slc37a3"	-0.144042221417745	8.65293014514978	-1.65197424810858	0.132191331056023	0.532222562086798	-5.32820666312855
"JUC1600000675.mm.1"	"Abcc1"	0.209880019928217	7.82560370946206	1.65170813379834	0.132246278191782	0.532347102770186	-5.3285742220599
"PSR0500022827.mm.1"	"Txk"	-0.173637246519899	9.72263591857981	-1.65145174346566	0.132299237064533	0.532366942684077	-5.32892832034002
"PSR0300007247.mm.1"	"Mcl1"	-0.168689000351844	10.2015923926096	-1.65108866414926	0.132374265964126	0.53255924834147	-5.32942971568163
"PSR0700011967.mm.1"	"C2cd3"	-0.175132600440908	7.92682638392539	-1.65020672865369	0.132556674715927	0.532947742129608	-5.33064738215613
"PSR1000007486.mm.1"	"Chst11"	-0.136533864481203	7.96122923234109	-1.65017240267351	0.132563778875075	0.532947742129608	-5.33069476817412
"PSR1100037221.mm.1"	"Prkca"	-0.147181660558118	9.11360609461248	-1.64992187761276	0.132615638364102	0.533059559611134	-5.33104059482282
"PSR0600022177.mm.1"	"0610040F04Rik"	-0.140535408813104	9.17948331510517	-1.64973158620912	0.132655041551111	0.533121276487496	-5.33130325577283
"PSR0500012638.mm.1"	"Mlxip"	0.196938904696685	8.168806526137	1.64931577047066	0.132741180363874	0.533274100454215	-5.33187715376779
"PSR0200039565.mm.1"	"Pced1a"	0.150440915670537	7.64102411396845	1.64917603624504	0.132770138526911	0.533293790698415	-5.33206999395983
"PSR0400021159.mm.1"	"Trmo"	-0.192527978262951	5.56016664328246	-1.64876683955174	0.132854972255276	0.533537866839665	-5.33263465562514
"PSR1500006016.mm.1"	"Serhl"	0.128846408807378	7.81033915999493	1.6484684660867	0.132916861252323	0.533689726542563	-5.33304634214322
"PSR0600017773.mm.1"	"Hnrnpa2b1"	-0.16683759677872	8.94920859431658	-1.64830363632014	0.132951061622562	0.533714827138236	-5.33327375212011
"JUC1100013524.mm.1"	"Flcn"	0.198201695974214	8.67970771821582	1.64795109990914	0.133024235765831	0.533714827138236	-5.33376009375426
"PSR1100035177.mm.1"	"Becn1"	0.134088205293615	8.91540417905649	1.64788402987542	0.133038161263661	0.533714827138236	-5.33385261393345
"JUC1800006799.mm.1"	"Cndp2"	0.343489424575305	7.74112618971006	1.64785835598449	0.133043492185397	0.533714827138236	-5.33388802941114
"JUC1300008713.mm.1"	"Iqgap2"	-0.174163990630447	8.70789930891622	-1.64763432680724	0.133090017753855	0.533804869471223	-5.33419705071233
"JUC0500005030.mm.1"	"Mtf2"	-0.183504575098155	7.53598802412736	-1.6470368767396	0.133214165928058	0.53402844719557	-5.3350210514333
"JUC0700002063.mm.1"	"Fbxo17"	0.323500059947175	5.07188168008008	1.64698103431991	0.133225775147284	0.53402844719557	-5.33509806091035
"PSR1700020864.mm.1"	"Tomm6"	0.143801899501195	9.52612783782943	1.64690241462596	0.133242121140324	0.53402844719557	-5.33520647901671
"PSR1400008581.mm.1"	"Tsc22d1"	0.196972046718964	5.96751751712922	1.64656807885847	0.133311653866639	0.534155934812148	-5.33566750371889
"JUC0400004407.mm.1"	"Faf1"	-0.140473164527842	8.80988381350087	-1.64651776120446	0.133322121405432	0.534155934812148	-5.33573688377012
"JUC1000000529.mm.1"	"Map3k5"	0.211499163520159	8.43584273045406	1.64614476297593	0.133399739071055	0.534352821071939	-5.33625115371084
"JUC0900009343.mm.1"	"Aplp2"	-0.24080746287957	7.97883708877396	-1.64604996396641	0.133419472421201	0.534352821071939	-5.33638184756452
"PSR1700008519.mm.1"	"Crip3"	-0.149319487389906	5.86014394390237	-1.64552651366758	0.133528481267737	0.534692805770085	-5.33710342538211
"JUC1000009467.mm.1"	"Pcnt"	-0.180030660204533	8.96514833066777	-1.64456084101425	0.133729794361804	0.534901484961518	-5.33843428564449
"JUC0800002836.mm.1"	"Isyna1"	0.163305931181583	9.58339761277763	1.64448870061427	0.133744844420424	0.534901484961518	-5.33853369052301
"PSR1900011058.mm.1"	"Vps13a"	-0.219633288677031	7.80762836455581	-1.64442677357082	0.1337577649708	0.534901484961518	-5.33861902018321
"PSR0100006674.mm.1"	"Dis3l2"	0.152435960039071	9.03338170061994	1.64434418962736	0.133774997161848	0.534901484961518	-5.33873281043648
"PSR1000004284.mm.1"	"Jmjd1c"	0.149187987182373	9.85029685080574	1.6442627845504	0.133791985329953	0.534901484961518	-5.33884497336403
"PSR0100029480.mm.1"	"Ifi213"	0.15061388464385	12.3392016467807	1.64422531377488	0.133799805642512	0.534901484961518	-5.33889660098531
"PSR0400008028.mm.1"	"Slc1a7"	-0.173624895851906	4.79938835840889	-1.64420572118123	0.133803894865743	0.534901484961518	-5.33892359561208
"PSR1800008348.mm.1"	"Gm10548"	0.142780507670404	10.0508951743616	1.64411951270581	0.133821889011033	0.534901484961518	-5.33904237138736
"JUC0800011411.mm.1"	"Dok4"	-0.185262756306416	8.97740962091055	-1.64365945523822	0.133917952967279	0.5349962131698	-5.33967617006251
"PSR0200003106.mm.1"	"Cacfd1"	-0.175946723918253	8.77435067889903	-1.64340765012937	0.133970558409513	0.5349962131698	-5.34002302938523
"PSR1800000564.mm.1"	"Mib1"	0.171486348359522	8.72234604493089	1.64328368603772	0.133996463014685	0.5349962131698	-5.34019377836512
"JUC0300002439.mm.1"	"Etv3"	-0.313195974935576	10.423476144997	-1.64323529669895	0.134006576095502	0.5349962131698	-5.34026042829411
"PSR0800018875.mm.1"	"Slc35e1"	0.143457527135084	8.58566598439248	1.64320780348008	0.134012322319989	0.5349962131698	-5.34029829610641
"JUC1500005621.mm.1"	"4921515E04Rik"	-0.267654207681801	4.92732000070407	-1.6430986752029	0.134035132887147	0.5349962131698	-5.34044860069649
"PSR4_JH584294_random00000043.mm.1"	"Ccl19"	-0.126103625714167	6.39742787229487	-1.64308181273004	0.134038657882762	0.5349962131698	-5.34047182524495
"PSR0500025887.mm.1"	"Glmn"	-0.143088984665998	7.65383248121889	-1.64292766907072	0.134070884541638	0.535028509184345	-5.34068412014392
"PSR0800019278.mm.1"	"Usp38"	0.143287480887579	9.11747522797755	1.64266025200863	0.134126809755362	0.535059046006273	-5.34105239589227
"JUC0600000412.mm.1"	"Cav1"	-0.443065587737457	5.37238720555544	-1.6424200355196	0.134177064443842	0.53516321781056	-5.34138318471169
"PSR0X00002093.mm.1"	"Dock11"	-0.136518324952137	9.14435372361859	-1.64204179580895	0.134256228857148	0.535373619650495	-5.34190398504259
"PSR0400029121.mm.1"	"Zfp362"	-0.14950624826483	9.19320154662407	-1.64193724602496	0.134278118245072	0.535373619650495	-5.34204792885592
"PSR0900010755.mm.1"	"Nprl2"	0.140583811631378	9.34183471802733	1.64144177889379	0.134381897073725	0.53569104375658	-5.34273001952567
"JUC1600005299.mm.1"	"Dnm1l"	-0.145942633704745	8.13278172879727	-1.64079999835444	0.134516429842768	0.535971749915776	-5.34361336991639
"JUC1400000806.mm.1"	"Fam149b"	0.210773415636844	7.22569025455264	1.64075035964897	0.134526840383409	0.535971749915776	-5.34368168518125
"PSR1700005312.mm.1"	"Adamts10"	-0.136857631789859	9.60020378565121	-1.64070279695696	0.134536816211785	0.535971749915776	-5.34374714229092
"PSR0700019464.mm.1"	"Lair1"	0.16576421183782	9.86976420340199	1.64052934011052	0.134573202816276	0.535971749915776	-5.34398584982388
"JUC1500005901.mm.1"	"Cox6c"	0.128566114949841	10.3145515915264	1.64035726872916	0.134609307563951	0.536019243771812	-5.34422263730847
"PSR0400027163.mm.1"	"Atp6v0b"	0.210480418591178	7.55274287727727	1.63976935994002	0.13473273105917	0.536225585762446	-5.34503155804228
"JUC0500005819.mm.1"	"4930519G04Rik"	-0.389243877229108	8.58722370541708	-1.63976477844518	0.134733693282967	0.536225585762446	-5.34503786124151
"JUC0400000809.mm.1"	"Mdn1"	0.309029175573954	7.58325810950035	1.63957984160984	0.134772539632339	0.536274247990451	-5.34529228856967
"PSR1300000678.mm.1"	"B3galnt2"	-0.151362163536957	7.96022843537742	-1.63946582109906	0.134796494903849	0.536274247990451	-5.34544914489019
"PSR1100013186.mm.1"	"Mbtd1"	0.142203766439305	9.37507348754746	1.63936112560781	0.134818494408642	0.536274247990451	-5.34559316775261
"PSR0100003359.mm.1"	"Aox3"	-0.202923450187759	5.75692957345357	-1.63922382971229	0.134847349097665	0.536292794186765	-5.34578202939856
"PSR1100015666.mm.1"	"Rdm1"	-0.139446721809406	8.41487663344807	-1.63893758270914	0.134907525907526	0.536377144450051	-5.34617575801233
"PSR0100007895.mm.1"	"Ppp1r7"	-0.143699344862569	8.49604392613356	-1.6387295994422	0.134951264776909	0.536377144450051	-5.34646181277909
"PSR1200005301.mm.1"	"Srsf5"	0.144443414740447	11.6960163848553	1.63784606225151	0.135137215270456	0.536377144450051	-5.34767678894914
"PSR0300001900.mm.1"	"4932438A13Rik"	-0.170232988426523	8.56377976549853	-1.63784343196743	0.135137769188745	0.536377144450051	-5.347680405398
"JUC0900001787.mm.1"	"Rps25"	0.176722231400467	9.12817032305411	1.63769021493319	0.135170039093245	0.536377144450051	-5.34789106225143
"JUC1000004582.mm.1"	"Lta4h"	0.143936621103409	9.47691218121792	1.63759207545799	0.135190712454582	0.536377144450051	-5.34802598783967
"PSR0700016299.mm.1"	"Itgax"	-0.143939049887493	10.3045009296809	-1.637503575563	0.135209357656723	0.536377144450051	-5.34814765686023
"PSR0400012528.mm.1"	"Eya3"	-0.128083177700807	8.06635721177873	-1.63749803433145	0.135210525163331	0.536377144450051	-5.34815527478776
"JUC0900008422.mm.1"	"Med17"	-0.364927444847531	7.95151438122018	-1.63748178644429	0.135213948555037	0.536377144450051	-5.34817761184082
"PSR1700012037.mm.1"	"Foxn2"	-0.154855215580705	7.85223916064681	-1.63732496934751	0.135246993569017	0.536377144450051	-5.34839319261419
"PSR1000018725.mm.1"	"Ap3d1"	0.11770888503481	9.20717817269055	1.63711555282818	0.135291133866938	0.536377144450051	-5.34868106591087
"JUC0700006629.mm.1"	"Trim34a"	0.319992686809186	7.85466359377439	1.63705760776195	0.135303349680411	0.536377144450051	-5.34876071628088
"PSR0200037617.mm.1"	"Cdan1"	-0.146805090425426	7.89237814842303	-1.63698749401245	0.135318132191317	0.536377144450051	-5.34885709149854
"PSR0800016742.mm.1"	"Trappc11"	-0.189854410992478	8.96989578888462	-1.63691622607243	0.135333159540326	0.536377144450051	-5.34895505093476
"JUC0900012263.mm.1"	"Tcf12"	0.171735901772882	9.04500689910084	1.63681578052044	0.135354341751095	0.536377144450051	-5.34909311177202
"JUC0200020753.mm.1"	"Slc23a2"	-0.209488419514237	8.66773763928042	-1.63670799271335	0.135377075641598	0.536377144450051	-5.34924125934399
"PSR1000006417.mm.1"	"Ndufs7"	0.131591640896554	10.5934947827494	1.63656438455446	0.135407369874811	0.536377144450051	-5.34943863156811
"JUC0900006740.mm.1"	"Smarcc1"	-0.187764039571213	8.30634711647751	-1.63648148149781	0.135424861111555	0.536377144450051	-5.34955256764466
"PSR0300021128.mm.1"	"Strip1"	0.144139361537912	8.78798686116013	1.63634621996595	0.135453403535461	0.536377144450051	-5.34973845481186
"PSR0200044560.mm.1"	"Ripor3"	-0.180081038740376	7.5521102110159	-1.63619392782321	0.135485546193963	0.536377144450051	-5.34994773688418
"PSR1100000871.mm.1"	"Dbnl"	0.118329825598135	10.2927050345522	1.63571702325872	0.135586245798538	0.536517022326679	-5.35060303808983
"JUC0300013074.mm.1"	"Tnni3k"	-0.24296495179207	8.26977250828733	-1.63552152496785	0.13562754526016	0.536517022326679	-5.35087163703216
"PSR0500032591.mm.1"	"Zdhhc4"	0.261949376398699	7.91229341531313	1.63551085614006	0.13562979940088	0.536517022326679	-5.35088629464576
"JUC0700014111.mm.1"	"Myh14"	-0.431727681794804	8.84455866017423	-1.63516963309082	0.135701911813955	0.536706508669357	-5.35135506453538
"PSR0600021068.mm.1"	"Chst13"	-0.240889489245048	7.53789565329311	-1.6350029024316	0.135737160430495	0.536750155623121	-5.35158409877277
"JUC1000012582.mm.1"	"Usp15"	0.150384126875171	10.7013380234828	1.63458106086325	0.135826379050844	0.536924972207487	-5.35216351694218
"JUC1700011123.mm.1"	"Bysl"	-0.2055252122633	8.3969517701272	-1.63440340107956	0.135863969549558	0.536924972207487	-5.35240751640023
"PSR0600009852.mm.1"	"Fancd2"	-0.287992765539356	7.61391802686326	-1.63437318581878	0.13587036363885	0.536924972207487	-5.35244901287117
"JUC0200001935.mm.1"	"Gle1"	-0.166785475251446	9.18734077300055	-1.63426709170065	0.135892817199691	0.536924972207487	-5.3525947151492
"PSR0400017822.mm.1"	"Noc2l"	0.149099226938324	9.4281864456328	1.63408254858703	0.135931881530265	0.536924972207487	-5.35284814164462
"JUC0100007385.mm.1"	"Dedd"	-0.237715177537138	8.19071906310057	-1.63399265336869	0.135950914336008	0.536924972207487	-5.3529715859511
"JUC1200009311.mm.1"	"Akt1"	-0.14499455185949	8.86782505079596	-1.63356584131273	0.136041312674809	0.5370787730787	-5.35355763510749
"JUC1500005702.mm.1"	"Otulinl"	-0.415256650089566	7.76219004427133	-1.63344052953642	0.136067863864164	0.5370787730787	-5.3537296830928
